"2020-04-29T15:27:35",true
"2020-04-29T15:28:59",true
"2020-04-29T15:30:29",false
"2020-04-29T16:10:41",false
"2020-04-29T17:05:44",false
"2020-04-29T18:00:46",false
"2020-04-29T18:55:49",false
"2020-04-29T19:22:29",true
"2020-04-29T19:24:00",false
"2020-04-29T19:47:33",false
"2020-04-29T20:42:35",false
"2020-04-29T21:37:36",false
"2020-04-29T22:32:38",false
"2020-04-29T23:27:41",false
"2020-04-30T00:22:40",false
"2020-04-30T01:17:42",false
"2020-04-30T02:12:45",false
"2020-04-30T03:07:46",false
"2020-04-30T04:02:46",false
"2020-04-30T04:57:47",false
"2020-04-30T05:52:49",false
"2020-04-30T06:47:49",false
"2020-04-30T07:42:52",false
"2020-04-30T07:49:09",true
"2020-04-30T07:50:21",true
"2020-04-30T07:51:24",true
"2020-04-30T07:52:32",true
"2020-04-30T07:54:02",false
"2020-04-30T07:54:34",true
"2020-04-30T07:56:04",false
"2020-04-30T07:56:37",true
"2020-04-30T07:57:43",true
"2020-04-30T07:59:00",true
"2020-04-30T08:00:12",true
"2020-04-30T08:01:42",false
"2020-04-30T08:02:13",true
"2020-04-30T08:03:19",true
"2020-04-30T08:04:21",true
"2020-04-30T08:05:51",false
"2020-04-30T08:05:52",true
